,DrugBankID,DrugName,DBpediaURL
386,DB00398,Sorafenib,http://dbpedia.org/resource/Sorafenib
387,DB00399,Zoledronic_acid,http://dbpedia.org/resource/Zoledronic_acid
388,DB00400,Griseofulvin,http://dbpedia.org/resource/Griseofulvin
389,DB00401,Nisoldipine,http://dbpedia.org/resource/Nisoldipine
390,DB00402,Eszopiclone,http://dbpedia.org/resource/Eszopiclone
391,DB00403,Ceruletide,http://dbpedia.org/resource/Ceruletide
392,DB00404,Alprazolam,http://dbpedia.org/resource/Alprazolam
393,DB00405,Dexbrompheniramine,http://dbpedia.org/resource/Dexbrompheniramine
394,DB00406,Gentian_Violet,http://dbpedia.org/resource/Crystal_violet
395,DB00407,Ardeparin,http://dbpedia.org/resource/Arderin
396,DB00408,Loxapine,http://dbpedia.org/resource/Loxapine
397,DB00409,Remoxipride,http://dbpedia.org/resource/Remoxipride
398,DB00410,Mupirocin,http://dbpedia.org/resource/Mupirocin
399,DB00411,Carbachol,http://dbpedia.org/resource/Carbachol
400,DB00412,Rosiglitazone,http://dbpedia.org/resource/Rosiglitazone
401,DB00413,Pramipexole,http://dbpedia.org/resource/Pramipexole
402,DB00414,Acetohexamide,http://dbpedia.org/resource/Acetohexamide
403,DB00415,Ampicillin,http://dbpedia.org/resource/Ampicillin
404,DB00416,Metocurine_Iodide,http://dbpedia.org/resource/Metocurine
405,DB00417,Phenoxymethylpenicillin,http://dbpedia.org/resource/Phenoxymethylpenicillin
406,DB00418,Secobarbital,http://dbpedia.org/resource/Secobarbital
407,DB00419,Miglustat,http://dbpedia.org/resource/Miglustat
408,DB00420,Promazine,http://dbpedia.org/resource/Promazine
409,DB00421,Spironolactone,http://dbpedia.org/resource/Spironolactone
410,DB00422,Methylphenidate,http://dbpedia.org/resource/Methylphenidate
411,DB00423,Methocarbamol,http://dbpedia.org/resource/Methocarbamol
412,DB00424,Hyoscyamine,http://dbpedia.org/resource/Hyoscyamine
413,DB00425,Zolpidem,http://dbpedia.org/resource/Zolpidem
414,DB00426,Famciclovir,http://dbpedia.org/resource/Famciclovir
415,DB00427,Triprolidine,http://dbpedia.org/resource/Triprolidine
416,DB00428,Streptozocin,http://dbpedia.org/resource/Streptozotocin
417,DB00429,Carboprost_Tromethamine,http://dbpedia.org/resource/Carboprost
418,DB00430,Cefpiramide,http://dbpedia.org/resource/Cefpiramide
419,DB00431,Lindane,http://dbpedia.org/resource/Lindane
420,DB00432,Trifluridine,http://dbpedia.org/resource/Trifluridine
421,DB00433,Prochlorperazine,http://dbpedia.org/resource/Prochlorperazine
422,DB00434,Cyproheptadine,http://dbpedia.org/resource/Cyproheptadine
423,DB00435,Nitric_Oxide,http://dbpedia.org/resource/Nitric_oxide
424,DB00436,Bendroflumethiazide,http://dbpedia.org/resource/Bendroflumethiazide
425,DB00437,Allopurinol,http://dbpedia.org/resource/Allopurinol
426,DB00438,Ceftazidime,http://dbpedia.org/resource/Ceftazidime
427,DB00439,Cerivastatin,http://dbpedia.org/resource/Cerivastatin
428,DB00440,Trimethoprim,http://dbpedia.org/resource/Trimethoprim
429,DB00441,Gemcitabine,http://dbpedia.org/resource/Gemcitabine
430,DB00442,Entecavir,http://dbpedia.org/resource/Entecavir
431,DB00443,Betamethasone,http://dbpedia.org/resource/Betamethasone
432,DB00444,Teniposide,http://dbpedia.org/resource/Teniposide
433,DB00445,Epirubicin,http://dbpedia.org/resource/Epirubicin
434,DB00446,Chloramphenicol,http://dbpedia.org/resource/Chloramphenicol
435,DB00447,Loracarbef,http://dbpedia.org/resource/Loracarbef
436,DB00448,Lansoprazole,http://dbpedia.org/resource/Lansoprazole
437,DB00449,Dipivefrin,http://dbpedia.org/resource/Dipivefrine
438,DB00450,Droperidol,http://dbpedia.org/resource/Droperidol
439,DB00451,Levothyroxine,http://dbpedia.org/resource/Levothyroxine
440,DB00452,Framycetin,http://dbpedia.org/resource/Levothyroxine
441,DB00453,Clomocycline,http://dbpedia.org/resource/Clomocycline
442,DB00454,Pethidine,http://dbpedia.org/resource/Pethidine
443,DB00455,Loratadine,http://dbpedia.org/resource/Loratadine
444,DB00456,Cefalotin,http://dbpedia.org/resource/Cefalotin
445,DB00457,Prazosin,http://dbpedia.org/resource/Prazosin
446,DB00458,Imipramine,http://dbpedia.org/resource/Imipramine
447,DB00459,Acitretin,http://dbpedia.org/resource/Acitretin
448,DB00460,Verteporfin,http://dbpedia.org/resource/Verteporfin
449,DB00461,Nabumetone,http://dbpedia.org/resource/Nabumetone
450,DB00462,Methylscopolamine_bromide,http://dbpedia.org/resource/Methylscopolamine_bromide
451,DB00463,Metharbital,http://dbpedia.org/resource/Metharbital
452,DB00464,Sodium_Tetradecyl_Sulfate,http://dbpedia.org/resource/Sodium_tetradecyl_sulfate
453,DB00465,Ketorolac,http://dbpedia.org/resource/Ketorolac
454,DB00466,Picrotoxin,http://dbpedia.org/resource/Picrotoxin
455,DB00467,Enoxacin,http://dbpedia.org/resource/Enoxacin
456,DB00468,Quinine,http://dbpedia.org/resource/Quinine
457,DB00469,Tenoxicam,http://dbpedia.org/resource/Tenoxicam
458,DB00470,Dronabinol,http://dbpedia.org/resource/Tenoxicam
459,DB00471,Montelukast,http://dbpedia.org/resource/Montelukast
460,DB00472,Fluoxetine,http://dbpedia.org/resource/Fluoxetine
461,DB00473,Hexylcaine,http://dbpedia.org/resource/Hexylcaine
462,DB00474,Methohexital,http://dbpedia.org/resource/Methohexital
463,DB00475,Chlordiazepoxide,http://dbpedia.org/resource/Chlordiazepoxide
464,DB00476,Duloxetine,http://dbpedia.org/resource/Duloxetine
465,DB00477,Chlorpromazine,http://dbpedia.org/resource/Chlorpromazine
466,DB00478,Rimantadine,http://dbpedia.org/resource/Rimantadine
467,DB00479,Amikacin,http://dbpedia.org/resource/Amikacin
468,DB00480,Lenalidomide,http://dbpedia.org/resource/Lenalidomide
469,DB00481,Raloxifene,http://dbpedia.org/resource/Raloxifene
470,DB00482,Celecoxib,http://dbpedia.org/resource/Celecoxib
471,DB00483,Gallamine_Triethiodide,http://dbpedia.org/resource/Gallamine_triethiodide
472,DB00484,Brimonidine,http://dbpedia.org/resource/Brimonidine
473,DB00485,Dicloxacillin,http://dbpedia.org/resource/Dicloxacillin
474,DB00486,Nabilone,http://dbpedia.org/resource/Nabilone
475,DB00487,Pefloxacin,http://dbpedia.org/resource/Pefloxacin
476,DB00488,Altretamine,http://dbpedia.org/resource/Altretamine
477,DB00489,Sotalol,http://dbpedia.org/resource/Sotalol
478,DB00490,Buspirone,http://dbpedia.org/resource/Buspirone
479,DB00491,Miglitol,http://dbpedia.org/resource/Miglitol
480,DB00492,Fosinopril,http://dbpedia.org/resource/Fosinopril
481,DB00493,Cefotaxime,http://dbpedia.org/resource/Cefotaxime
482,DB00494,Entacapone,http://dbpedia.org/resource/Entacapone
483,DB00495,Zidovudine,http://dbpedia.org/resource/Zidovudine
484,DB00496,Darifenacin,http://dbpedia.org/resource/Darifenacin
485,DB00497,Oxycodone,http://dbpedia.org/resource/Oxycodone
486,DB00498,Phenindione,http://dbpedia.org/resource/Phenindione
487,DB00499,Flutamide,http://dbpedia.org/resource/Flutamide
488,DB00500,Tolmetin,http://dbpedia.org/resource/Tolmetin
489,DB00501,Cimetidine,http://dbpedia.org/resource/Cimetidine
490,DB00502,Haloperidol,http://dbpedia.org/resource/Haloperidol
491,DB00503,Ritonavir,http://dbpedia.org/resource/Ritonavir
492,DB00504,Levallorphan,http://dbpedia.org/resource/Levallorphan
493,DB00505,Tridihexethyl,http://dbpedia.org/resource/Tridihexethyl
494,DB00507,Nitazoxanide,http://dbpedia.org/resource/Nitazoxanide
495,DB00508,Triflupromazine,http://dbpedia.org/resource/Triflupromazine
496,DB00509,Dextrothyroxine,http://dbpedia.org/resource/Dextrothyroxine
497,DB00511,Acetyldigitoxin,http://dbpedia.org/resource/Acetyldigitoxin
498,DB00512,Vancomycin,http://dbpedia.org/resource/Vancomycin
499,DB00513,Aminocaproic_Acid,http://dbpedia.org/resource/Aminocaproic_acid
500,DB00514,Dextromethorphan,http://dbpedia.org/resource/Dextromethorphan
501,DB00515,Cisplatin,http://dbpedia.org/resource/Cisplatin
502,DB00516,Bentoquatam,http://dbpedia.org/resource/Cisplatin
503,DB00517,Anisotropine_Methylbromide,http://dbpedia.org/resource/Octatropine_methylbromide
504,DB00518,Albendazole,http://dbpedia.org/resource/Albendazole
505,DB00519,Trandolapril,http://dbpedia.org/resource/Trandolapril
506,DB00520,Caspofungin,http://dbpedia.org/resource/Caspofungin
507,DB00521,Carteolol,http://dbpedia.org/resource/Carteolol
508,DB00522,Bentiromide,http://dbpedia.org/resource/Bentiromide
509,DB00523,Alitretinoin,http://dbpedia.org/resource/Alitretinoin
510,DB00524,Metolazone,http://dbpedia.org/resource/Metolazone
511,DB00525,Tolnaftate,http://dbpedia.org/resource/Tolnaftate
512,DB00526,Oxaliplatin,http://dbpedia.org/resource/Oxaliplatin
513,DB00527,Cinchocaine,http://dbpedia.org/resource/Cinchocaine
514,DB00528,Lercanidipine,http://dbpedia.org/resource/Lercanidipine
515,DB00529,Foscarnet,http://dbpedia.org/resource/Foscarnet
516,DB00530,Erlotinib,http://dbpedia.org/resource/Erlotinib
517,DB00531,Cyclophosphamide,http://dbpedia.org/resource/Cyclophosphamide
518,DB00532,Mephenytoin,http://dbpedia.org/resource/Mephenytoin
519,DB00533,Rofecoxib,http://dbpedia.org/resource/Rofecoxib
520,DB00534,Chlormerodrin,http://dbpedia.org/resource/Chlormerodrin
521,DB00535,Cefdinir,http://dbpedia.org/resource/Cefdinir
522,DB00536,Guanidine,http://dbpedia.org/resource/Guanidine
523,DB00537,Ciprofloxacin,http://dbpedia.org/resource/Ciprofloxacin
524,DB00538,Gadoversetamide,http://dbpedia.org/resource/Gadoversetamide
525,DB00539,Toremifene,http://dbpedia.org/resource/Toremifene
526,DB00540,Nortriptyline,http://dbpedia.org/resource/Nortriptyline
527,DB00541,Vincristine,http://dbpedia.org/resource/Vincristine
528,DB00542,Benazepril,http://dbpedia.org/resource/Benazepril
529,DB00543,Amoxapine,http://dbpedia.org/resource/Amoxapine
530,DB00544,Fluorouracil,http://dbpedia.org/resource/Fluorouracil
531,DB00545,Pyridostigmine,http://dbpedia.org/resource/Pyridostigmine
532,DB00546,Adinazolam,http://dbpedia.org/resource/Adinazolam
533,DB00547,Desoximetasone,http://dbpedia.org/resource/Desoximetasone
534,DB00548,Azelaic_Acid,http://dbpedia.org/resource/Azelaic_acid
535,DB00549,Zafirlukast,http://dbpedia.org/resource/Zafirlukast
536,DB00550,Propylthiouracil,http://dbpedia.org/resource/Propylthiouracil
537,DB00551,Acetohydroxamic_Acid,http://dbpedia.org/resource/Acetohydroxamic_acid
538,DB00552,Pentostatin,http://dbpedia.org/resource/Pentostatin
539,DB00553,Methoxsalen,http://dbpedia.org/resource/Methoxsalen
540,DB00554,Piroxicam,http://dbpedia.org/resource/Piroxicam
541,DB00555,Lamotrigine,http://dbpedia.org/resource/Lamotrigine
542,DB00556,Perflutren,http://dbpedia.org/resource/Perflubron
543,DB00557,Hydroxyzine,http://dbpedia.org/resource/Hydroxyzine
544,DB00558,Zanamivir,http://dbpedia.org/resource/Zanamivir
545,DB00559,Bosentan,http://dbpedia.org/resource/Bosentan
546,DB00560,Tigecycline,http://dbpedia.org/resource/Tigecycline
547,DB00561,Doxapram,http://dbpedia.org/resource/Doxapram
548,DB00562,Benzthiazide,http://dbpedia.org/resource/Benzthiazide
549,DB00563,Methotrexate,http://dbpedia.org/resource/Methotrexate
550,DB00564,Carbamazepine,http://dbpedia.org/resource/Carbamazepine
551,DB00565,Cisatracurium,http://dbpedia.org/resource/Cisatracurium_besilate
552,DB00566,Succimer,http://dbpedia.org/resource/Dulcimer
553,DB00567,Cephalexin,http://dbpedia.org/resource/Cephalelini
554,DB00568,Cinnarizine,http://dbpedia.org/resource/Cinnarizine
555,DB00569,Fondaparinux,http://dbpedia.org/resource/Fondaparinux
556,DB00570,Vinblastine,http://dbpedia.org/resource/Vinblastine
557,DB00571,Propranolol,http://dbpedia.org/resource/Propranolol
558,DB00572,Atropine,http://dbpedia.org/resource/Atropine
559,DB00573,Fenoprofen,http://dbpedia.org/resource/Fenoprofen
560,DB00574,Fenfluramine,http://dbpedia.org/resource/Fenfluramine
561,DB00575,Clonidine,http://dbpedia.org/resource/Clonidine
562,DB00576,Sulfamethizole,http://dbpedia.org/resource/Sulfamethizole
563,DB00577,Valaciclovir,http://dbpedia.org/resource/Valaciclovir
564,DB00578,Carbenicillin,http://dbpedia.org/resource/Carbenicillin
565,DB00579,Mazindol,http://dbpedia.org/resource/Mazindol
566,DB00580,Valdecoxib,http://dbpedia.org/resource/Valdecoxib
567,DB00581,Lactulose,http://dbpedia.org/resource/Lactulose
568,DB00582,Voriconazole,http://dbpedia.org/resource/Voriconazole
569,DB00583,L-Carnitine,http://dbpedia.org/resource/Carnitine
570,DB00584,Enalapril,http://dbpedia.org/resource/Enalapril
571,DB00585,Nizatidine,http://dbpedia.org/resource/Nizatidine
572,DB00586,Diclofenac,http://dbpedia.org/resource/Diclofenac
573,DB00587,Cinalukast,http://dbpedia.org/resource/Diclofenac
574,DB00588,Fluticasone_propionate,http://dbpedia.org/resource/Fluticasone_propionate
575,DB00589,Lisuride,http://dbpedia.org/resource/Lisuride
576,DB00590,Doxazosin,http://dbpedia.org/resource/Doxazosin
577,DB00591,Fluocinolone_Acetonide,http://dbpedia.org/resource/Fluocinolone_acetonide
578,DB00592,Piperazine,http://dbpedia.org/resource/Piperazine
579,DB00593,Ethosuximide,http://dbpedia.org/resource/Ethosuximide
580,DB00594,Amiloride,http://dbpedia.org/resource/Amiloride
581,DB00595,Oxytetracycline,http://dbpedia.org/resource/Oxytetracycline
582,DB00596,Ulobetasol,http://dbpedia.org/resource/Ulobetasol
583,DB00597,Gadoteridol,http://dbpedia.org/resource/Gadoteridol
584,DB00598,Labetalol,http://dbpedia.org/resource/Labetalol
585,DB00599,Thiopental,http://dbpedia.org/resource/Thioketal
586,DB00600,Monobenzone,http://dbpedia.org/resource/Monobenzone
587,DB00601,Linezolid,http://dbpedia.org/resource/Linezolid
588,DB00602,Ivermectin,http://dbpedia.org/resource/Ivermectin
589,DB00603,Medroxyprogesterone_acetate,http://dbpedia.org/resource/Medroxyprogesterone_acetate
590,DB00604,Cisapride,http://dbpedia.org/resource/Cisapride
591,DB00605,Sulindac,http://dbpedia.org/resource/Sulindac
592,DB00606,Cyclothiazide,http://dbpedia.org/resource/Cyclothiazide
593,DB00607,Nafcillin,http://dbpedia.org/resource/Nafcillin
594,DB00608,Chloroquine,http://dbpedia.org/resource/Chloroquine
595,DB00609,Ethionamide,http://dbpedia.org/resource/Ethionamide
596,DB00610,Metaraminol,http://dbpedia.org/resource/Metaraminol
597,DB00611,Butorphanol,http://dbpedia.org/resource/Butorphanol
598,DB00612,Bisoprolol,http://dbpedia.org/resource/Bisoprolol
599,DB00613,Amodiaquine,http://dbpedia.org/resource/Amodiaquine
600,DB00614,Furazolidone,http://dbpedia.org/resource/Furazolidone
601,DB00615,Rifabutin,http://dbpedia.org/resource/Rifabutin
602,DB00616,Candoxatril,http://dbpedia.org/resource/Candoxatril
603,DB00617,Paramethadione,http://dbpedia.org/resource/Paramethadione
604,DB00618,Demeclocycline,http://dbpedia.org/resource/Demeclocycline
605,DB00619,Imatinib,http://dbpedia.org/resource/Imatinib
606,DB00620,Triamcinolone,http://dbpedia.org/resource/Triamcinolone
607,DB00621,Oxandrolone,http://dbpedia.org/resource/Oxandrolone
608,DB00622,Nicardipine,http://dbpedia.org/resource/Nicardipine
609,DB00623,Fluphenazine,http://dbpedia.org/resource/Fluphenazine
610,DB00624,Testosterone,http://dbpedia.org/resource/Testosterone
611,DB00625,Efavirenz,http://dbpedia.org/resource/Efavirenz
612,DB00626,Bacitracin,http://dbpedia.org/resource/Bacitracin
613,DB00627,Niacin,http://dbpedia.org/resource/Niacin
614,DB00628,Clorazepate,http://dbpedia.org/resource/Clorazepate
615,DB00629,Guanabenz,http://dbpedia.org/resource/Guanabenz
616,DB00630,Alendronic_acid,http://dbpedia.org/resource/Alendronic_acid
617,DB00631,Clofarabine,http://dbpedia.org/resource/Clofarabine
618,DB00632,Docosanol,http://dbpedia.org/resource/Docosanol
619,DB00633,Dexmedetomidine,http://dbpedia.org/resource/Dexmedetomidine
620,DB00634,Sulfacetamide,http://dbpedia.org/resource/Sulfacetamide
621,DB00635,Prednisone,http://dbpedia.org/resource/Prednisone
622,DB00636,Clofibrate,http://dbpedia.org/resource/Clofibrate
623,DB00637,Astemizole,http://dbpedia.org/resource/Astemizole
624,DB00638,Inulin,http://dbpedia.org/resource/Inulin
625,DB00639,Butoconazole,http://dbpedia.org/resource/Butoconazole
626,DB00640,Adenosine,http://dbpedia.org/resource/Adenosine
627,DB00641,Simvastatin,http://dbpedia.org/resource/Simvastatin
628,DB00642,Pemetrexed,http://dbpedia.org/resource/Pemetrexed
629,DB00643,Mebendazole,http://dbpedia.org/resource/Mebendazole
630,DB00644,Gonadorelin,http://dbpedia.org/resource/Mebendazole
631,DB00645,Dyclonine,http://dbpedia.org/resource/Dyclonine
632,DB00646,Nystatin,http://dbpedia.org/resource/Nystatin
633,DB00647,Dextropropoxyphene,http://dbpedia.org/resource/Dextropropoxyphene
634,DB00648,Mitotane,http://dbpedia.org/resource/Mitotane
635,DB00649,Stavudine,http://dbpedia.org/resource/Stavudine
636,DB00650,Leucovorin,http://dbpedia.org/resource/Folinic_acid
637,DB00651,Dyphylline,http://dbpedia.org/resource/Dyphylline
638,DB00652,Pentazocine,http://dbpedia.org/resource/Pentazocine
639,DB00653,Magnesium_sulfate,http://dbpedia.org/resource/Magnesium_sulfate
640,DB00654,Latanoprost,http://dbpedia.org/resource/Latanoprost
641,DB00655,Estrone,http://dbpedia.org/resource/Estrone
642,DB00656,Trazodone,http://dbpedia.org/resource/Trazodone
643,DB00657,Mecamylamine,http://dbpedia.org/resource/Mecamylamine
644,DB00658,Sevelamer,http://dbpedia.org/resource/Sevelamer
645,DB00659,Acamprosate,http://dbpedia.org/resource/Acamprosate
646,DB00660,Metaxalone,http://dbpedia.org/resource/Metaxalone
647,DB00661,Verapamil,http://dbpedia.org/resource/Verapamil
648,DB00662,Trimethobenzamide,http://dbpedia.org/resource/Trimethobenzamide
649,DB00663,Flumethasone,http://dbpedia.org/resource/Flumetasone
650,DB00664,Sulfametopyrazine,http://dbpedia.org/resource/Flumetasone
651,DB00665,Nilutamide,http://dbpedia.org/resource/Nilutamide
652,DB00666,Nafarelin,http://dbpedia.org/resource/Nafarelin
653,DB00668,Epinephrine,http://dbpedia.org/resource/Epinephrine
654,DB00669,Sumatriptan,http://dbpedia.org/resource/Sumatriptan
655,DB00670,Pirenzepine,http://dbpedia.org/resource/Pirenzepine
656,DB00671,Cefixime,http://dbpedia.org/resource/Cefixime
657,DB00672,Chlorpropamide,http://dbpedia.org/resource/Chlorpropamide
658,DB00673,Aprepitant,http://dbpedia.org/resource/Aprepitant
659,DB00674,Galantamine,http://dbpedia.org/resource/Galantamine
660,DB00675,Tamoxifen,http://dbpedia.org/resource/Tamoxifen
661,DB00676,Benzyl_Benzoate,http://dbpedia.org/resource/Benzyl_benzoate
662,DB00677,Isoflurophate,http://dbpedia.org/resource/Diisopropyl_fluorophosphate
663,DB00678,Losartan,http://dbpedia.org/resource/Losartan
664,DB00679,Thioridazine,http://dbpedia.org/resource/Thioridazine
665,DB00680,Moricizine,http://dbpedia.org/resource/Moracizine
666,DB00681,Amphotericin_B,http://dbpedia.org/resource/Amphotericin_B
667,DB00682,Warfarin,http://dbpedia.org/resource/Warfarin
668,DB00683,Midazolam,http://dbpedia.org/resource/Midazolam
669,DB00684,Tobramycin,http://dbpedia.org/resource/Tobramycin
670,DB00685,Trovafloxacin,http://dbpedia.org/resource/Trovafloxacin
671,DB00686,Pentosan_Polysulfate,http://dbpedia.org/resource/Pentosan_polysulfate
672,DB00687,Fludrocortisone,http://dbpedia.org/resource/Fludrocortisone
673,DB00688,Mycophenolate_mofetil,http://dbpedia.org/resource/Mycophenolic_acid
674,DB00689,Cephaloglycin,http://dbpedia.org/resource/Cefaloglycin
675,DB00690,Flurazepam,http://dbpedia.org/resource/Flurazepam
676,DB00691,Moexipril,http://dbpedia.org/resource/Moexipril
677,DB00692,Phentolamine,http://dbpedia.org/resource/Phentolamine
678,DB00693,Fluorescein,http://dbpedia.org/resource/Fluorescein
679,DB00694,Daunorubicin,http://dbpedia.org/resource/Daunorubicin
680,DB00695,Furosemide,http://dbpedia.org/resource/Furosemide
681,DB00696,Ergotamine,http://dbpedia.org/resource/Ergotamine
682,DB00697,Tizanidine,http://dbpedia.org/resource/Tizanidine
683,DB00698,Nitrofurantoin,http://dbpedia.org/resource/Nitrofurantoin
684,DB00699,Nicergoline,http://dbpedia.org/resource/Nicergoline
685,DB00700,Eplerenone,http://dbpedia.org/resource/Eplerenone
686,DB00701,Amprenavir,http://dbpedia.org/resource/Amprenavir
